player_id,name_first,name_last,hand,dob,ioc,height,full_name
208882,Roman Andres,Burruchaga,R,2002-01-23,ARG,183.0,Roman Andres Burruchaga
209070,Arthur,Cazaux,R,2002-08-23,FRA,183.0,Arthur Cazaux
209080,Blaise,Bicknell,R,2001-11-26,JAM,191.0,Blaise Bicknell
209098,Hamad,Medjedovic,R,2003-07-18,SRB,188.0,Hamad Medjedovic
209113,Gabriel,Diallo,R,2001-09-24,CAN,203.0,Gabriel Diallo
209120,Yassine,Dlimi,R,2003-05-05,MAR,191.0,Yassine Dlimi
209147,Vilius,Gaubas,R,2004-12-29,LTU,178.0,Vilius Gaubas
209191,Oleksandr,Ovcharenko,R,2001-10-17,UKR,185.0,Oleksandr Ovcharenko
209209,Filip,Misolic,R,2001-08-08,AUT,180.0,Filip Misolic
209225,Martin Antonio,Vergara Del Puerto,U,2004-04-21,PAR,,Martin Antonio Vergara Del Puerto
209259,Arthur,Fery,R,2002-07-12,GBR,175.0,Arthur Fery
209260,Luciano,Darderi,R,2002-02-14,ITA,183.0,Luciano Darderi
209262,Tristan,Schoolkate,R,2001-02-26,AUS,183.0,Tristan Schoolkate
209263,Matteo,Gigante,L,2002-01-04,ITA,180.0,Matteo Gigante
209278,Alec,Beckley,R,2001-06-18,RSA,183.0,Alec Beckley
209279,Terence,Atmane,L,2002-01-09,FRA,193.0,Terence Atmane
209284,Elmer,Moller,R,2003-07-09,DEN,183.0,Elmer Moller
209294,Diego,Duran,U,,ESA,,Diego Duran
209318,Petr,Nesterov,R,2003-03-07,BUL,,Petr Nesterov
209354,Ioannis,Xilas,U,2001-05-12,GRE,,Ioannis Xilas
209362,Aristotelis,Thanos,R,2001-04-07,GRE,,Aristotelis Thanos
209403,Faris,Zakaryia,R,2001-05-13,EGY,185.0,Faris Zakaryia
209405,Daniel,Rincon,L,2003-01-07,ESP,185.0,Daniel Rincon
209406,Abedallah,Shelbayh,L,2003-11-16,JOR,180.0,Abedallah Shelbayh
209409,Coleman,Wong,R,2004-06-06,HKG,191.0,Coleman Wong
209414,Luca,Van Assche,R,2004-05-11,FRA,178.0,Luca Van Assche
209857,Leandro,Riedi,R,2002-01-27,SUI,191.0,Leandro Riedi
209860,Ignacio,Buse,R,2004-03-25,PER,185.0,Ignacio Buse
209863,Leo,Borg,R,2003-05-15,SWE,183.0,Leo Borg
209868,Kaipo,Marshall,R,2002-03-21,BAR,,Kaipo Marshall
209869,Rodrigo,Crespo Piedra,R,2001-05-31,CRC,,Rodrigo Crespo Piedra
209871,Amr Elsayed Abdou Ahmed,Mohamed,R,1999-03-04,EGY,185.0,Amr Elsayed Abdou Ahmed Mohamed
209874,Maks,Kasnikowski,R,2003-07-06,POL,180.0,Maks Kasnikowski
209890,Mili,Poljicak,R,2004-07-13,CRO,185.0,Mili Poljicak
209903,Lukas,Neumayer,R,2002-09-06,AUT,183.0,Lukas Neumayer
209907,Viacheslav,Bielinskyi,R,2003-12-02,UKR,71.0,Viacheslav Bielinskyi
209916,Marko,Topo,R,2003-09-13,GER,185.0,Marko Topo
209920,Raphael,Collignon,R,2002-01-13,BEL,191.0,Raphael Collignon
209931,Lukas,Pokorny,R,2002-02-28,SVK,191.0,Lukas Pokorny
209943,Ilya,Snitari,R,2002-03-20,MDA,188.0,Ilya Snitari
209950,Arthur,Fils,R,2004-06-12,FRA,185.0,Arthur Fils
209964,Liova Ayite,Ajavon,U,1999-06-17,TGO,,Liova Ayite Ajavon
209971,Michael,Bassem Sobhy,R,2004-05-07,EGY,,Michael Bassem Sobhy
209976,Dino,Prizmic,R,2005-08-05,CRO,188.0,Dino Prizmic
209992,Juncheng,Shang,L,2005-02-02,CHN,180.0,Juncheng Shang
210012,Henrique,Rocha,R,2004-04-06,POR,180.0,Henrique Rocha
210025,Branko,Djuric,R,2005-02-10,SRB,188.0,Branko Djuric
210039,Orel,Kimhi,R,2003-08-19,ISR,173.0,Orel Kimhi
210053,Luka,Mikrut,R,2004-04-16,CRO,188.0,Luka Mikrut
210097,Ben,Shelton,L,2002-10-09,USA,193.0,Ben Shelton
210105,Martyn,Pawelski,R,2004-11-07,POL,196.0,Martyn Pawelski
210119,Andrej,Nedic,R,2004-10-16,BIH,185.0,Andrej Nedic
210136,Mark,Lajal,R,2003-05-12,EST,191.0,Mark Lajal
210150,Jakub,Mensik,R,2005-09-01,CZE,193.0,Jakub Mensik
210178,Juan Carlos,Prado Angelo,R,2005-03-06,BOL,185.0,Juan Carlos Prado Angelo
210200,Yanaki,Milev,R,2004-04-15,BUL,180.0,Yanaki Milev
210202,Rodrigo,Pacheco Mendez,L,2005-04-25,MEX,188.0,Rodrigo Pacheco Mendez
210220,Edas,Butvilas,R,2004-07-23,LTU,191.0,Edas Butvilas
210249,Gillian,Osmont,R,2003-05-13,FRA,,Gillian Osmont
210262,Jaime,Faria,R,2003-08-06,POR,188.0,Jaime Faria
210274,Sebastian,Dominko,L,2003-05-13,SLO,203.0,Sebastian Dominko
210308,Stylianos,Christodoulou,U,2004-11-04,CYP,,Stylianos Christodoulou
210312,Oliver,Ojakaar,R,2005-02-10,EST,191.0,Oliver Ojakaar
210317,James,Mccabe,R,2003-07-05,AUS,188.0,James Mccabe
210319,Ethan,Quinn,R,2004-03-12,USA,191.0,Ethan Quinn
210382,Maximus,Jones,R,2004-09-05,THA,185.0,Maximus Jones
210460,Nishesh,Basavareddy,R,2005-05-02,USA,180.0,Nishesh Basavareddy
210464,Darwin,Blanch,L,2007-09-28,USA,185.0,Darwin Blanch
210494,Theo,Papamalamis,R,2006-01-09,FRA,183.0,Theo Papamalamis
210506,Alex,Michelsen,R,2004-08-25,USA,193.0,Alex Michelsen
210530,Learner,Tien,L,2005-12-02,USA,180.0,Learner Tien
210535,Maxim,Shin,R,2003-06-04,UZB,191.0,Maxim Shin
210686,Michael,Agwi,R,2003-09-04,IRL,193.0,Michael Agwi
210696,Alexander,Blockx,R,2005-04-08,BEL,191.0,Alexander Blockx
210721,Iliyan,Radulov,R,2005-06-11,BUL,187.0,Iliyan Radulov
210753,Matic,Kriznik,L,2005-09-03,SLO,,Matic Kriznik
211346,Andres,Martin,R,2001-07-07,USA,183.0,Andres Martin
211451,Gilles Arnaud,Bailly,R,2005-09-19,BEL,180.0,Gilles Arnaud Bailly
211514,Justin,Engel,U,2007-10-01,GER,,Justin Engel
211570,Cesar,Cruz,U,2006-09-11,ESA,,Cesar Cruz
211571,Daniels,Tens,U,2005-09-05,LAT,,Daniels Tens
211638,Jack,Loutit,L,2004-06-23,NZL,,Jack Loutit
211663,Joao,Fonseca,R,2006-08-21,BRA,185.0,Joao Fonseca
211902,Henry,Searle,L,2006-03-29,GBR,193.0,Henry Searle
212021,Martin,Landaluce,R,2006-01-08,ESP,191.0,Martin Landaluce
212044,Yi,Zhou,R,2005-03-14,CHN,193.0,Yi Zhou
212051,Joaquin ,Aguilar Cardozo ,U,2005-04-08,URU,,Joaquin Aguilar Cardozo
212063,Matej,Dodig,R,2005-07-19,CRO,188.0,Matej Dodig
212082,Joel,Schwaerzler,L,2006-01-27,AUT,188.0,Joel Schwaerzler
212203,Luca,Preda,U,2006-03-19,ROU,,Luca Preda
212717,Davis,Rolis,U,2005-01-26,LAT,,Davis Rolis
212718,Heve,Kelley,U,1997-03-29,POC,,Heve Kelley
212719,Matavao,Fanguna,U,1996-10-19,POC,,Matavao Fanguna
212720,Juan Carlos,Fuentes Vasquez,U,2005-09-17,ESA,,Juan Carlos Fuentes Vasquez
212721,Benedict,Badza,U,2005-05-19,ZIM,,Benedict Badza
212722,Kwok Shun Dasson,Chan,U,2005-07-16,HKG,,Kwok Shun Dasson Chan
212733,Matthew,Forbes,U,2006-04-06,USA,,Matthew Forbes
212866,Marcos Lee,Chan Baratau,U,2005-11-15,ECU,,Marcos Lee Chan Baratau
212970,Jack,Cheng,U,2008-12-28,HKG,,Jack Cheng
